MMSI,Vessel_Name,Timestamp,Latitude,Longitude,Speed_Knots,Heading,Vessel_Type
419601003,Pilot KPL,2017-01-27 13:24:00,13.26836,80.29923,3.8,189.6,Tug
419301003,MT Coromandel King,2017-01-27 13:25:00,13.25848,80.3383,0.3,359.7,Tanker
419501011,Marina FV-01,2017-01-27 13:25:00,12.73257,80.57225,4.2,140.0,Fishing
419501013,Ennore FV-21,2017-01-27 13:25:00,12.79706,80.35945,4.5,186.0,Fishing
419201002,MV APJ Kiran,2017-01-27 13:26:00,13.16548,80.50133,0.2,358.9,Cargo
558201001,MV Coral Sea,2017-01-27 13:26:00,12.01772,82.40047,13.2,287.5,Cargo
636201001,MV Fortune Bulker,2017-01-27 13:26:00,11.92653,81.70266,14.3,278.5,Cargo
419501008,Kovalam FV-01,2017-01-27 13:26:00,12.23456,80.40884,4.8,169.5,Fishing
419201010,MV KPL Vishal,2017-01-27 13:27:00,13.3836,79.62713,13.5,289.6,Cargo
419501007,Pulicat FV-02,2017-01-27 13:27:00,13.59848,79.50138,4.1,262.1,Fishing
419501012,Royapuram FV,2017-01-27 13:27:00,12.6565,80.72482,4.9,141.2,Fishing
419053900,MT Dawn Kanchipuram,2017-01-27 13:28:00,13.31503,80.83039,9.8,319.3,Tanker
419201003,MV Ennore Express,2017-01-27 13:28:00,13.27728,80.32012,0.0,359.1,Cargo
419201006,MV KPL Carrier,2017-01-27 13:28:00,13.24774,80.3471,0.6,91.0,Cargo
419201007,MV Sakthi Pride,2017-01-27 13:28:00,13.25212,80.31746,0.1,0.5,Cargo
419301001,MT Sanmar Spirit,2017-01-27 13:28:00,13.24439,80.37964,0,89.4,Tanker
419301004,MT POL Voyager,2017-01-27 13:28:00,13.24417,80.41998,0.6,2.5,Tanker
538301001,MT Gulf Carrier,2017-01-27 13:28:00,13.07334,80.54868,0.0,357.1,Tanker
419201008,MV Chennai Bulk,2017-01-27 13:28:00,12.73317,81.01878,12.2,291.0,Cargo
419201009,MV Ennore Pioneer,2017-01-27 13:28:00,12.22481,82.08111,12.5,284.5,Cargo
419501004,Ennore FV-11,2017-01-27 13:28:00,12.71269,80.67495,4.9,148.7,Fishing
419201004,MV Coastal Glory,2017-01-27 13:29:00,13.30397,80.31587,0,357.0,Cargo
419301003,MT Coromandel King,2017-01-27 13:29:00,13.25867,80.33856,0.5,354.6,Tanker
419301006,MT Triton,2017-01-27 13:29:00,13.26644,80.31016,0.1,0.9,Tanker
419201001,MV Vishakha Star,2017-01-27 13:29:00,13.20214,80.47196,0,357.4,Cargo
419301002,MT Chennai Petro,2017-01-27 13:29:00,13.10365,80.53085,0,358.4,Tanker
636401001,MV Atlantic Bridge,2017-01-27 13:29:00,17.48577,81.91909,16.6,357.9,Container
419301005,MT Coastal Trader,2017-01-27 13:29:00,13.63336,80.00092,10.6,311.3,Tanker
419501001,Chennai FV-01,2017-01-27 13:29:00,13.13535,80.64823,3.9,115.9,Fishing
419301007,MT Bay Tanker,2017-01-27 13:30:00,13.15168,80.45821,0.1,358.2,Tanker
419201005,MV Eastern Star,2017-01-27 13:30:00,12.66918,80.8354,13.6,284.4,Cargo
419201002,MV APJ Kiran,2017-01-27 13:31:00,13.16393,80.49877,0.3,358.0,Cargo
419401002,MV Coromandel Trade,2017-01-27 13:31:00,13.39751,82.51866,14.0,6.2,Container
419501002,Chennai FV-02,2017-01-27 13:31:00,13.59747,80.71957,5.3,69.5,Fishing
419501014,Chennai FV-11,2017-01-27 13:31:00,13.45208,80.05676,3.6,318.2,Fishing
419201006,MV KPL Carrier,2017-01-27 13:33:00,13.24589,80.34837,0.2,91.9,Cargo
419301001,MT Sanmar Spirit,2017-01-27 13:33:00,13.2444,80.38191,0.2,93.0,Tanker
419301003,MT Coromandel King,2017-01-27 13:33:00,13.26007,80.34026,0.1,2.9,Tanker
419201010,MV KPL Vishal,2017-01-27 13:33:00,13.39288,79.60154,12.6,291.5,Cargo
419401001,MV Chennai Express,2017-01-27 13:33:00,11.66335,82.52994,14.5,359.0,Container
419201003,MV Ennore Express,2017-01-27 13:34:00,13.27759,80.31977,0.0,1.8,Cargo
419201007,MV Sakthi Pride,2017-01-27 13:34:00,13.25154,80.31754,0.0,2.3,Cargo
419201001,MV Vishakha Star,2017-01-27 13:34:00,13.20261,80.47108,0.3,2.0,Cargo
419301004,MT POL Voyager,2017-01-27 13:34:00,13.24245,80.42034,0,358.9,Tanker
419201004,MV Coastal Glory,2017-01-27 13:35:00,13.30503,80.31439,0.6,2.2,Cargo
419301006,MT Triton,2017-01-27 13:35:00,13.26444,80.31087,0,359.3,Tanker
538301001,MT Gulf Carrier,2017-01-27 13:35:00,13.07433,80.54867,0,358.8,Tanker
636201001,MV Fortune Bulker,2017-01-27 13:35:00,11.93214,81.67327,13.9,284.6,Cargo
357401001,MV Orient Trader,2017-01-27 13:35:00,13.53904,82.388,17.2,6.3,Container
419053900,MT Dawn Kanchipuram,2017-01-27 13:36:00,13.33175,80.81514,10.4,321.0,Tanker
419301002,MT Chennai Petro,2017-01-27 13:36:00,13.10112,80.53014,0,358.7,Tanker
419301007,MT Bay Tanker,2017-01-27 13:36:00,13.14985,80.46111,0.3,1.1,Tanker
558201001,MV Coral Sea,2017-01-27 13:36:00,12.02418,82.37016,13.6,280.5,Cargo
419201009,MV Ennore Pioneer,2017-01-27 13:36:00,12.23161,82.05106,12.7,284.1,Cargo
419301005,MT Coastal Trader,2017-01-27 13:36:00,13.64773,79.98548,10.2,315.6,Tanker
419601001,Tug KPL-1,2017-01-27 13:36:00,13.23388,80.31296,4.7,336.5,Tug
419301003,MT Coromandel King,2017-01-27 13:37:00,13.26016,80.33894,0.3,2.7,Tanker
419201005,MV Eastern Star,2017-01-27 13:37:00,12.67655,80.80389,13.8,289.6,Cargo
477401001,MV Pacific Highway,2017-01-27 13:37:00,11.64098,82.9016,17.3,4.2,Container
419201006,MV KPL Carrier,2017-01-27 13:38:00,13.2479,80.34864,0.1,86.7,Cargo
419301001,MT Sanmar Spirit,2017-01-27 13:38:00,13.24486,80.37967,0,92.7,Tanker
419201002,MV APJ Kiran,2017-01-27 13:38:00,13.16772,80.49995,0,360.0,Cargo
419201008,MV Chennai Bulk,2017-01-27 13:38:00,12.74059,80.99103,12.3,287.4,Cargo
419401003,MV Bay Express,2017-01-27 13:38:00,15.09238,81.87269,13.8,350.8,Container
419501005,Ennore FV-12,2017-01-27 13:38:00,13.43832,79.77322,5.2,290.9,Fishing
419501010,North FV-01,2017-01-27 13:38:00,13.52187,81.1783,5.7,60.9,Fishing
419601004,Tug Ennore,2017-01-27 13:38:00,13.26725,80.25983,4.6,187.6,Tug
419201007,MV Sakthi Pride,2017-01-27 13:39:00,13.25099,80.31844,0,359.4,Cargo
419201001,MV Vishakha Star,2017-01-27 13:39:00,13.20286,80.46987,0.3,358.7,Cargo
419201003,MV Ennore Express,2017-01-27 13:40:00,13.27611,80.32095,0.3,0.0,Cargo
419201004,MV Coastal Glory,2017-01-27 13:40:00,13.30486,80.31548,0.3,360.0,Cargo
419201010,MV KPL Vishal,2017-01-27 13:40:00,13.40199,79.57078,13.0,288.1,Cargo
419501009,Kovalam FV-02,2017-01-27 13:40:00,12.72199,80.70935,3.7,104.6,Fishing
419601003,Pilot KPL,2017-01-27 13:40:00,13.27083,80.28835,3.6,212.1,Tug
419301003,MT Coromandel King,2017-01-27 13:41:00,13.25921,80.33938,0,2.3,Tanker
419301006,MT Triton,2017-01-27 13:41:00,13.26675,80.31007,0.1,358.8,Tanker
419301004,MT POL Voyager,2017-01-27 13:41:00,13.24229,80.41981,0.1,1.4,Tanker
419301007,MT Bay Tanker,2017-01-27 13:41:00,13.14765,80.46034,0.0,359.7,Tanker
538301001,MT Gulf Carrier,2017-01-27 13:41:00,13.07446,80.55138,0.2,3.7,Tanker
419501006,Pulicat FV-01,2017-01-27 13:41:00,13.69781,80.60285,4.2,94.9,Fishing
419601002,Tug KPL-2,2017-01-27 13:41:00,13.23457,80.31445,4.2,256.0,Tug
566401001,MV Singapore Star,2017-01-27 13:42:00,12.12956,83.36258,15.4,8.6,Container
419053900,MT Dawn Kanchipuram,2017-01-27 13:43:00,13.35042,80.80214,10.0,322.1,Tanker
419201007,MV Sakthi Pride,2017-01-27 13:43:00,13.25285,80.31935,0.1,0.0,Cargo
419201002,MV APJ Kiran,2017-01-27 13:43:00,13.16544,80.50062,0,359.2,Cargo
419301002,MT Chennai Petro,2017-01-27 13:43:00,13.10272,80.52972,0,357.6,Tanker
636201001,MV Fortune Bulker,2017-01-27 13:43:00,11.93772,81.64256,13.7,280.9,Cargo
419501007,Pulicat FV-02,2017-01-27 13:43:00,13.59543,79.47856,3.9,261.9,Fishing
419201004,MV Coastal Glory,2017-01-27 13:44:00,13.30513,80.31492,0.3,0.6,Cargo
419201006,MV KPL Carrier,2017-01-27 13:44:00,13.24724,80.34733,0.4,88.2,Cargo
419301001,MT Sanmar Spirit,2017-01-27 13:44:00,13.24396,80.38234,0.8,91.6,Tanker
419201001,MV Vishakha Star,2017-01-27 13:44:00,13.20409,80.47063,0.2,358.3,Cargo
558201001,MV Coral Sea,2017-01-27 13:44:00,12.03079,82.3411,13.9,279.1,Cargo
419201008,MV Chennai Bulk,2017-01-27 13:44:00,12.74779,80.96513,12.1,288.9,Cargo
419501001,Chennai FV-01,2017-01-27 13:44:00,13.12542,80.66798,4.1,123.8,Fishing
419501008,Kovalam FV-01,2017-01-27 13:44:00,12.21168,80.41414,4.7,165.0,Fishing
419201003,MV Ennore Express,2017-01-27 13:45:00,13.27863,80.32001,0.0,358.4,Cargo
419301003,MT Coromandel King,2017-01-27 13:45:00,13.26051,80.33912,0,1.8,Tanker
419301006,MT Triton,2017-01-27 13:45:00,13.26522,80.31011,0,359.2,Tanker
419301005,MT Coastal Trader,2017-01-27 13:45:00,13.66482,79.96558,9.9,312.7,Tanker
419501015,North FV-21,2017-01-27 13:45:00,12.99425,80.34277,3.9,163.5,Fishing
419201009,MV Ennore Pioneer,2017-01-27 13:46:00,12.23827,82.02438,13.0,283.3,Cargo
419401001,MV Chennai Express,2017-01-27 13:46:00,11.72522,82.53326,14.6,1.3,Container
636401001,MV Atlantic Bridge,2017-01-27 13:46:00,17.55146,81.91328,16.6,356.6,Container
419401002,MV Coromandel Trade,2017-01-27 13:46:00,13.45586,82.52217,13.8,5.8,Container
419501003,Chennai FV-03,2017-01-27 13:46:00,13.01452,79.83824,3.8,236.1,Fishing
419501013,Ennore FV-21,2017-01-27 13:46:00,12.77248,80.35687,4.7,187.6,Fishing
419501014,Chennai FV-11,2017-01-27 13:46:00,13.46608,80.04426,4.0,316.9,Fishing
419201007,MV Sakthi Pride,2017-01-27 13:47:00,13.25326,80.31825,0.1,358.5,Cargo
419301004,MT POL Voyager,2017-01-27 13:47:00,13.24272,80.41829,0,358.5,Tanker
419301007,MT Bay Tanker,2017-01-27 13:47:00,13.15072,80.45966,0,356.1,Tanker
538301001,MT Gulf Carrier,2017-01-27 13:47:00,13.07303,80.55004,0,3.4,Tanker
419201005,MV Eastern Star,2017-01-27 13:47:00,12.6849,80.77231,13.9,286.5,Cargo
419201010,MV KPL Vishal,2017-01-27 13:47:00,13.41289,79.5433,13.0,287.1,Cargo
419201006,MV KPL Carrier,2017-01-27 13:48:00,13.24765,80.34858,0.3,88.0,Cargo
419201002,MV APJ Kiran,2017-01-27 13:48:00,13.16489,80.49993,0.2,1.5,Cargo
419501004,Ennore FV-11,2017-01-27 13:48:00,12.69382,80.6844,4.4,149.8,Fishing
419501011,Marina FV-01,2017-01-27 13:48:00,12.71324,80.58624,4.5,141.7,Fishing
419053900,MT Dawn Kanchipuram,2017-01-27 13:49:00,13.36852,80.78763,9.9,320.7,Tanker
419201003,MV Ennore Express,2017-01-27 13:49:00,13.27708,80.31883,0.4,357.3,Cargo
419301001,MT Sanmar Spirit,2017-01-27 13:49:00,13.24382,80.38189,0.3,85.9,Tanker
419301002,MT Chennai Petro,2017-01-27 13:49:00,13.10263,80.5298,0,2.3,Tanker
636201001,MV Fortune Bulker,2017-01-27 13:49:00,11.94357,81.61192,13.8,280.7,Cargo
419501002,Chennai FV-02,2017-01-27 13:49:00,13.605,80.7441,5.4,70.6,Fishing
419201004,MV Coastal Glory,2017-01-27 13:50:00,13.30582,80.31329,0.0,0.0,Cargo
419301003,MT Coromandel King,2017-01-27 13:50:00,13.2619,80.33954,0.4,4.0,Tanker
419201001,MV Vishakha Star,2017-01-27 13:50:00,13.20236,80.46884,0.3,1.5,Cargo
558201001,MV Coral Sea,2017-01-27 13:50:00,12.03768,82.31143,13.3,282.6,Cargo
419201008,MV Chennai Bulk,2017-01-27 13:50:00,12.75493,80.93796,12.6,290.8,Cargo
419501012,Royapuram FV,2017-01-27 13:50:00,12.63899,80.73998,5.4,139.9,Fishing
419201007,MV Sakthi Pride,2017-01-27 13:51:00,13.25292,80.31716,0.3,355.8,Cargo
419301006,MT Triton,2017-01-27 13:51:00,13.26481,80.30969,0.2,0.6,Tanker
419301004,MT POL Voyager,2017-01-27 13:52:00,13.24215,80.41991,0,359.6,Tanker
538301001,MT Gulf Carrier,2017-01-27 13:52:00,13.07215,80.54889,0,0.2,Tanker
357401001,MV Orient Trader,2017-01-27 13:52:00,13.61088,82.39585,16.9,6.7,Container
419201003,MV Ennore Express,2017-01-27 13:53:00,13.27623,80.32068,0,356.6,Cargo
419201006,MV KPL Carrier,2017-01-27 13:53:00,13.24753,80.34888,0.2,86.7,Cargo
419301007,MT Bay Tanker,2017-01-27 13:53:00,13.14902,80.45936,0.1,356.8,Tanker
419301005,MT Coastal Trader,2017-01-27 13:53:00,13.67942,79.94693,10.1,308.7,Tanker
419201004,MV Coastal Glory,2017-01-27 13:54:00,13.30556,80.31573,0.2,1.1,Cargo
419301001,MT Sanmar Spirit,2017-01-27 13:54:00,13.24358,80.3811,0.3,90.6,Tanker
419201009,MV Ennore Pioneer,2017-01-27 13:54:00,12.24434,81.99666,12.6,283.9,Cargo
477401001,MV Pacific Highway,2017-01-27 13:54:00,11.71347,82.90829,17.0,0.2,Container
419201002,MV APJ Kiran,2017-01-27 13:55:00,13.1664,80.49977,0.4,1.8,Cargo
419201005,MV Eastern Star,2017-01-27 13:55:00,12.6938,80.74413,13.5,288.2,Cargo
566401001,MV Singapore Star,2017-01-27 13:55:00,12.19488,83.37224,15.1,11.3,Container
419401003,MV Bay Express,2017-01-27 13:55:00,15.15137,81.86773,14.0,355.2,Container
419053900,MT Dawn Kanchipuram,2017-01-27 13:56:00,13.38431,80.775,9.4,320.9,Tanker
419201007,MV Sakthi Pride,2017-01-27 13:56:00,13.25067,80.31773,0,355.6,Cargo
419301003,MT Coromandel King,2017-01-27 13:56:00,13.2601,80.34048,0.4,359.3,Tanker
419301006,MT Triton,2017-01-27 13:56:00,13.26533,80.30998,0,2.0,Tanker
419301002,MT Chennai Petro,2017-01-27 13:56:00,13.1027,80.53036,0.1,359.3,Tanker
636201001,MV Fortune Bulker,2017-01-27 13:56:00,11.94896,81.58009,13.9,280.0,Cargo
419201010,MV KPL Vishal,2017-01-27 13:56:00,13.42409,79.51637,13.5,291.1,Cargo
419201003,MV Ennore Express,2017-01-27 13:57:00,13.27878,80.31925,0,357.6,Cargo
419201001,MV Vishakha Star,2017-01-27 13:57:00,13.20452,80.46874,0,0.7,Cargo
419601001,Tug KPL-1,2017-01-27 13:57:00,13.23609,80.32205,4.5,193.0,Tug
419201004,MV Coastal Glory,2017-01-27 13:58:00,13.30657,80.31452,0.6,356.8,Cargo
636401001,MV Atlantic Bridge,2017-01-27 13:58:00,17.62385,81.90669,16.8,358.2,Container
419601002,Tug KPL-2,2017-01-27 13:58:00,13.22353,80.30516,4.0,256.9,Tug
419201006,MV KPL Carrier,2017-01-27 13:59:00,13.24799,80.34984,0,89.8,Cargo
419301004,MT POL Voyager,2017-01-27 13:59:00,13.24354,80.41905,0.6,1.2,Tanker
419301007,MT Bay Tanker,2017-01-27 13:59:00,13.15149,80.45917,0,358.0,Tanker
538301001,MT Gulf Carrier,2017-01-27 13:59:00,13.0732,80.5497,0.2,359.9,Tanker
558201001,MV Coral Sea,2017-01-27 13:59:00,12.04444,82.28033,13.2,282.5,Cargo
419501003,Chennai FV-03,2017-01-27 13:59:00,13.00254,79.8224,3.8,232.5,Fishing
419501010,North FV-01,2017-01-27 13:59:00,13.53605,81.20561,5.9,62.1,Fishing
419301001,MT Sanmar Spirit,2017-01-27 14:00:00,13.2437,80.383,0.5,87.6,Tanker
419301003,MT Coromandel King,2017-01-27 14:00:00,13.2619,80.33986,0,0.8,Tanker
419301006,MT Triton,2017-01-27 14:00:00,13.26426,80.30927,0,359.2,Tanker
419201008,MV Chennai Bulk,2017-01-27 14:00:00,12.76515,80.9119,13.2,286.5,Cargo
419601003,Pilot KPL,2017-01-27 14:00:00,13.29525,80.34221,4.1,244.7,Tug
419601004,Tug Ennore,2017-01-27 14:00:00,13.25323,80.24583,4.6,51.3,Tug
419201007,MV Sakthi Pride,2017-01-27 14:01:00,13.25119,80.31751,0,0.9,Cargo
419201002,MV APJ Kiran,2017-01-27 14:01:00,13.16802,80.50133,0.2,1.0,Cargo
419401001,MV Chennai Express,2017-01-27 14:01:00,11.78625,82.53457,14.9,2.6,Container
419301005,MT Coastal Trader,2017-01-27 14:01:00,13.69383,79.93262,10.7,312.7,Tanker
419501005,Ennore FV-12,2017-01-27 14:01:00,13.44539,79.74877,5.1,284.8,Fishing
419501008,Kovalam FV-01,2017-01-27 14:01:00,12.18844,80.41996,4.5,167.3,Fishing
419201003,MV Ennore Express,2017-01-27 14:02:00,13.2785,80.32044,0.4,2.8,Cargo
419201001,MV Vishakha Star,2017-01-27 14:02:00,13.20193,80.47067,0,3.4,Cargo
419501001,Chennai FV-01,2017-01-27 14:02:00,13.11169,80.68632,3.9,118.4,Fishing
419501006,Pulicat FV-01,2017-01-27 14:02:00,13.70028,80.62223,4.1,94.2,Fishing
419201006,MV KPL Carrier,2017-01-27 14:03:00,13.24787,80.34916,0,86.1,Cargo
419301002,MT Chennai Petro,2017-01-27 14:03:00,13.10336,80.53083,0.2,358.5,Tanker
636201001,MV Fortune Bulker,2017-01-27 14:03:00,11.9536,81.54783,14.2,284.4,Cargo
419201009,MV Ennore Pioneer,2017-01-27 14:03:00,12.25197,81.9677,12.7,280.1,Cargo
419401002,MV Coromandel Trade,2017-01-27 14:03:00,13.51504,82.52439,14.3,3.0,Container
419501009,Kovalam FV-02,2017-01-27 14:03:00,12.71696,80.72798,3.9,100.8,Fishing
419201004,MV Coastal Glory,2017-01-27 14:04:00,13.30653,80.31418,0.1,359.8,Cargo
419301003,MT Coromandel King,2017-01-27 14:04:00,13.25983,80.33933,0.5,4.5,Tanker
538301001,MT Gulf Carrier,2017-01-27 14:04:00,13.07205,80.55058,0.0,2.7,Tanker
419201005,MV Eastern Star,2017-01-27 14:04:00,12.69971,80.71332,14.0,282.3,Cargo
419501002,Chennai FV-02,2017-01-27 14:04:00,13.6126,80.77089,5.4,70.1,Fishing
419501007,Pulicat FV-02,2017-01-27 14:04:00,13.59527,79.45627,4.1,265.0,Fishing
419501013,Ennore FV-21,2017-01-27 14:04:00,12.75255,80.35678,4.4,189.9,Fishing
419053900,MT Dawn Kanchipuram,2017-01-27 14:05:00,13.40023,80.76078,9.8,321.4,Tanker
419201007,MV Sakthi Pride,2017-01-27 14:05:00,13.25368,80.31486,0.3,358.8,Cargo
419301007,MT Bay Tanker,2017-01-27 14:05:00,13.15046,80.46119,0.3,0.1,Tanker
558201001,MV Coral Sea,2017-01-27 14:05:00,12.04912,82.2484,13.9,281.1,Cargo
419301001,MT Sanmar Spirit,2017-01-27 14:06:00,13.24438,80.38194,0.2,86.9,Tanker
419301006,MT Triton,2017-01-27 14:06:00,13.26497,80.30966,0,0.2,Tanker
419201002,MV APJ Kiran,2017-01-27 14:06:00,13.16662,80.50045,0.4,356.9,Cargo
419301004,MT POL Voyager,2017-01-27 14:06:00,13.24361,80.42003,0.2,2.5,Tanker
419201010,MV KPL Vishal,2017-01-27 14:06:00,13.43274,79.48655,12.7,291.2,Cargo
419501011,Marina FV-01,2017-01-27 14:06:00,12.70142,80.59936,4.5,138.4,Fishing
419501012,Royapuram FV,2017-01-27 14:06:00,12.61847,80.75576,4.9,140.2,Fishing
419501014,Chennai FV-11,2017-01-27 14:06:00,13.48116,80.03082,3.9,313.2,Fishing
419201006,MV KPL Carrier,2017-01-27 14:07:00,13.24881,80.35079,0.3,88.3,Cargo
419201001,MV Vishakha Star,2017-01-27 14:07:00,13.20316,80.46905,0.1,1.5,Cargo
566401001,MV Singapore Star,2017-01-27 14:07:00,12.25544,83.38,15.5,11.8,Container
419301005,MT Coastal Trader,2017-01-27 14:07:00,13.70881,79.91372,9.9,312.9,Tanker
419201003,MV Ennore Express,2017-01-27 14:08:00,13.27733,80.31989,0,0.4,Cargo
419301002,MT Chennai Petro,2017-01-27 14:08:00,13.10452,80.53131,0.1,358.1,Tanker
419501015,North FV-21,2017-01-27 14:08:00,12.97329,80.34966,4.1,166.9,Fishing
419201007,MV Sakthi Pride,2017-01-27 14:09:00,13.2502,80.31736,0,356.6,Cargo
419201009,MV Ennore Pioneer,2017-01-27 14:09:00,12.25692,81.94012,12.7,283.8,Cargo
477401001,MV Pacific Highway,2017-01-27 14:09:00,11.78411,82.9158,17.7,1.0,Container
357401001,MV Orient Trader,2017-01-27 14:09:00,13.68028,82.40143,17.1,7.5,Container
419201004,MV Coastal Glory,2017-01-27 14:10:00,13.30691,80.31537,0.1,0.2,Cargo
419301001,MT Sanmar Spirit,2017-01-27 14:10:00,13.24206,80.38263,0,86.1,Tanker
419301003,MT Coromandel King,2017-01-27 14:10:00,13.26184,80.33917,0.4,358.2,Tanker
419301006,MT Triton,2017-01-27 14:10:00,13.2664,80.30833,0,2.3,Tanker
419201005,MV Eastern Star,2017-01-27 14:10:00,12.70901,80.68335,13.8,284.1,Cargo
419201008,MV Chennai Bulk,2017-01-27 14:10:00,12.77145,80.88434,12.3,290.1,Cargo
419501004,Ennore FV-11,2017-01-27 14:10:00,12.67177,80.69821,5.1,146.7,Fishing
538301001,MT Gulf Carrier,2017-01-27 14:11:00,13.07302,80.54921,0,1.5,Tanker
636201001,MV Fortune Bulker,2017-01-27 14:11:00,11.95869,81.51931,14.2,280.1,Cargo
636401001,MV Atlantic Bridge,2017-01-27 14:11:00,17.69047,81.89792,16.4,354.0,Container
419201001,MV Vishakha Star,2017-01-27 14:12:00,13.20388,80.46885,0,0.6,Cargo
419301007,MT Bay Tanker,2017-01-27 14:12:00,13.15019,80.46121,0,3.5,Tanker
558201001,MV Coral Sea,2017-01-27 14:12:00,12.05664,82.21998,13.2,285.4,Cargo
419401003,MV Bay Express,2017-01-27 14:12:00,15.20978,81.86365,14.4,357.4,Container
419201003,MV Ennore Express,2017-01-27 14:13:00,13.27849,80.31979,0.2,359.0,Cargo
419201006,MV KPL Carrier,2017-01-27 14:13:00,13.24791,80.34895,0.1,89.0,Cargo
419201002,MV APJ Kiran,2017-01-27 14:13:00,13.16711,80.50038,0.3,1.9,Cargo
419301004,MT POL Voyager,2017-01-27 14:13:00,13.24387,80.41888,0,358.1,Tanker
419301001,MT Sanmar Spirit,2017-01-27 14:14:00,13.24378,80.38285,0,91.7,Tanker
419301003,MT Coromandel King,2017-01-27 14:14:00,13.26299,80.33892,0,0.6,Tanker
419201010,MV KPL Vishal,2017-01-27 14:14:00,13.44494,79.46032,13.3,292.5,Cargo
419053900,MT Dawn Kanchipuram,2017-01-27 14:15:00,13.41817,80.74651,9.7,321.7,Tanker
419201007,MV Sakthi Pride,2017-01-27 14:15:00,13.25244,80.31772,0,359.6,Cargo
419301002,MT Chennai Petro,2017-01-27 14:15:00,13.10546,80.53062,0.0,2.2,Tanker
419201004,MV Coastal Glory,2017-01-27 14:16:00,13.30746,80.31551,0.2,2.8,Cargo
419301006,MT Triton,2017-01-27 14:16:00,13.26467,80.31061,0,358.9,Tanker
538301001,MT Gulf Carrier,2017-01-27 14:16:00,13.07343,80.55019,0.0,1.7,Tanker
419501001,Chennai FV-01,2017-01-27 14:16:00,13.10189,80.70335,4.4,118.5,Fishing
419501010,North FV-01,2017-01-27 14:16:00,13.54972,81.23354,6.0,59.2,Fishing
419601004,Tug Ennore,2017-01-27 14:16:00,13.25074,80.28233,4.4,150.5,Tug
419201001,MV Vishakha Star,2017-01-27 14:17:00,13.20359,80.46971,0.1,1.2,Cargo
419201009,MV Ennore Pioneer,2017-01-27 14:17:00,12.2645,81.9117,12.8,282.2,Cargo
419301005,MT Coastal Trader,2017-01-27 14:17:00,13.72369,79.89826,10.1,310.4,Tanker
419501009,Kovalam FV-02,2017-01-27 14:17:00,12.71225,80.74614,3.5,103.0,Fishing
419201006,MV KPL Carrier,2017-01-27 14:18:00,13.24714,80.34937,0,90.3,Cargo
419301001,MT Sanmar Spirit,2017-01-27 14:18:00,13.24501,80.38292,0.7,90.3,Tanker
419201002,MV APJ Kiran,2017-01-27 14:18:00,13.16844,80.5015,0.2,357.9,Cargo
419301007,MT Bay Tanker,2017-01-27 14:18:00,13.14979,80.46025,0,2.5,Tanker
419401001,MV Chennai Express,2017-01-27 14:18:00,11.84721,82.53754,14.5,0.3,Container
419201003,MV Ennore Express,2017-01-27 14:19:00,13.27862,80.3185,0,6.0,Cargo
419301003,MT Coromandel King,2017-01-27 14:19:00,13.26076,80.3408,0.0,2.8,Tanker
419201005,MV Eastern Star,2017-01-27 14:19:00,12.71534,80.65269,13.8,287.1,Cargo
419601001,Tug KPL-1,2017-01-27 14:19:00,13.22902,80.29514,4.3,254.8,Tug
419601002,Tug KPL-2,2017-01-27 14:19:00,13.23809,80.30945,4.4,113.6,Tug
419301004,MT POL Voyager,2017-01-27 14:20:00,13.24279,80.42051,0.2,0.4,Tanker
558201001,MV Coral Sea,2017-01-27 14:20:00,12.06309,82.19015,13.5,283.3,Cargo
419201008,MV Chennai Bulk,2017-01-27 14:20:00,12.77958,80.85541,12.9,285.4,Cargo
419401002,MV Coromandel Trade,2017-01-27 14:20:00,13.56996,82.52804,14.0,1.2,Container
566401001,MV Singapore Star,2017-01-27 14:20:00,12.31989,83.38921,15.6,10.8,Container
419501003,Chennai FV-03,2017-01-27 14:20:00,12.99015,79.8085,3.5,231.4,Fishing
419501008,Kovalam FV-01,2017-01-27 14:20:00,12.16623,80.42508,5.0,165.2,Fishing
419601003,Pilot KPL,2017-01-27 14:20:00,13.23647,80.30982,4.2,161.9,Tug
419201004,MV Coastal Glory,2017-01-27 14:21:00,13.3078,80.31535,0.5,359.3,Cargo
419201007,MV Sakthi Pride,2017-01-27 14:21:00,13.25086,80.31811,0,1.4,Cargo
419301006,MT Triton,2017-01-27 14:21:00,13.26612,80.31134,0.1,1.1,Tanker
419301002,MT Chennai Petro,2017-01-27 14:21:00,13.10277,80.53061,0.3,2.4,Tanker
636201001,MV Fortune Bulker,2017-01-27 14:21:00,11.96368,81.48458,13.8,277.8,Cargo
477401001,MV Pacific Highway,2017-01-27 14:21:00,11.85592,82.92189,17.2,9.2,Container
419301001,MT Sanmar Spirit,2017-01-27 14:22:00,13.24389,80.38356,0,93.3,Tanker
419201010,MV KPL Vishal,2017-01-27 14:22:00,13.45287,79.42938,12.8,287.4,Cargo
419501006,Pulicat FV-01,2017-01-27 14:22:00,13.69936,80.64201,4.1,90.0,Fishing
419053900,MT Dawn Kanchipuram,2017-01-27 14:23:00,13.43436,80.73399,10.1,321.5,Tanker
419201002,MV APJ Kiran,2017-01-27 14:23:00,13.16771,80.50001,0.5,355.9,Cargo
419301007,MT Bay Tanker,2017-01-27 14:23:00,13.15081,80.46033,0,359.9,Tanker
